"profileID","respID","qID","altID","obsID","tired","walking","sports","concentration","embarrassed","unhappiness","treated"
"3451425",960,1,1,7673,"sometimes","often","always","never","often","almost never","always"
"1543425",960,2,1,7674,"never","always","often","sometimes","often","almost never","always"
"3333333",960,3,1,7675,"sometimes","sometimes","sometimes","sometimes","sometimes","sometimes","sometimes"
"4512345",960,4,1,7676,"often","always","never","almost never","sometimes","often","always"
"1352451",960,5,1,7677,"never","sometimes","always","almost never","often","always","never"
"1111111",960,6,1,7678,"never","never","never","never","never","never","never"
"1111444",960,7,1,7679,"never","never","never","never","often","often","often"
"2413253",960,8,1,7680,"almost never","often","never","sometimes","almost never","always","sometimes"
"5555333",961,1,1,7681,"always","always","always","always","sometimes","sometimes","sometimes"
"4512413",961,2,1,7682,"often","always","never","almost never","often","never","sometimes"
"4135234",961,3,1,7683,"often","never","sometimes","always","almost never","sometimes","often"
"1234512",961,4,1,7684,"never","almost never","sometimes","often","always","never","almost never"
"3451425",961,5,1,7685,"sometimes","often","always","never","often","almost never","always"
"4253241",961,6,1,7686,"often","almost never","always","sometimes","almost never","often","never"
"2154531",961,7,1,7687,"almost never","never","always","often","always","sometimes","never"
"3451425",961,8,1,7688,"sometimes","often","always","never","often","almost never","always"
"3451352",962,1,1,7689,"sometimes","often","always","never","sometimes","always","almost never"
"2222555",962,2,1,7690,"almost never","almost never","almost never","almost never","always","always","always"
"5432314",962,3,1,7691,"always","often","sometimes","almost never","sometimes","never","often"
"4135352",962,4,1,7692,"often","never","sometimes","always","sometimes","always","almost never"
"1234512",962,5,1,7693,"never","almost never","sometimes","often","always","never","almost never"
"1352524",962,6,1,7694,"never","sometimes","always","almost never","always","almost never","often"
"4321321",962,7,1,7695,"often","sometimes","almost never","never","sometimes","almost never","never"
"3333111",962,8,1,7696,"sometimes","sometimes","sometimes","sometimes","never","never","never"
"4253123",963,1,1,7697,"often","almost never","always","sometimes","never","almost never","sometimes"
"3333333",963,2,1,7698,"sometimes","sometimes","sometimes","sometimes","sometimes","sometimes","sometimes"
"2531215",963,3,1,7699,"almost never","always","sometimes","never","almost never","never","always"
"4321512",963,4,1,7700,"often","sometimes","almost never","never","always","never","almost never"
"2531524",963,5,1,7701,"almost never","always","sometimes","never","always","almost never","often"
"3524314",963,6,1,7702,"sometimes","always","almost never","often","sometimes","never","often"
"4512154",963,7,1,7703,"often","always","never","almost never","never","always","often"
"1543352",963,8,1,7704,"never","always","often","sometimes","sometimes","always","almost never"
"3333333",964,1,1,7705,"sometimes","sometimes","sometimes","sometimes","sometimes","sometimes","sometimes"
"4253432",964,2,1,7706,"often","almost never","always","sometimes","often","sometimes","almost never"
"3142321",964,3,1,7707,"sometimes","never","often","almost never","sometimes","almost never","never"
"5123142",964,4,1,7708,"always","never","almost never","sometimes","never","often","almost never"
"2222444",964,5,1,7709,"almost never","almost never","almost never","almost never","often","often","often"
"2222222",964,6,1,7710,"almost never","almost never","almost never","almost never","almost never","almost never","almost never"
"3215451",964,7,1,7711,"sometimes","almost never","never","always","often","always","never"
"4321321",964,8,1,7712,"often","sometimes","almost never","never","sometimes","almost never","never"
"4321321",965,1,1,7713,"often","sometimes","almost never","never","sometimes","almost never","never"
"3215451",965,2,1,7714,"sometimes","almost never","never","always","often","always","never"
"3215215",965,3,1,7715,"sometimes","almost never","never","always","almost never","never","always"
"4135352",965,4,1,7716,"often","never","sometimes","always","sometimes","always","almost never"
"1425413",965,5,1,7717,"never","often","almost never","always","often","never","sometimes"
"1352524",965,6,1,7718,"never","sometimes","always","almost never","always","almost never","often"
"5123215",965,7,1,7719,"always","never","almost never","sometimes","almost never","never","always"
"2413253",965,8,1,7720,"almost never","often","never","sometimes","almost never","always","sometimes"
"4444111",966,1,1,7721,"often","often","often","often","never","never","never"
"5123524",966,2,1,7722,"always","never","almost never","sometimes","always","almost never","often"
"2154154",966,3,1,7723,"almost never","never","always","often","never","always","often"
"2222555",966,4,1,7724,"almost never","almost never","almost never","almost never","always","always","always"
"5314543",966,5,1,7725,"always","sometimes","never","often","always","often","sometimes"
"3333111",966,6,1,7726,"sometimes","sometimes","sometimes","sometimes","never","never","never"
"4135425",966,7,1,7727,"often","never","sometimes","always","often","almost never","always"
"5432123",966,8,1,7728,"always","often","sometimes","almost never","never","almost never","sometimes"
"4321512",967,1,1,7729,"often","sometimes","almost never","never","always","never","almost never"
"3451352",967,2,1,7730,"sometimes","often","always","never","sometimes","always","almost never"
"1111222",967,3,1,7731,"never","never","never","never","almost never","almost never","almost never"
"3524314",967,4,1,7732,"sometimes","always","almost never","often","sometimes","never","often"
"5555111",967,5,1,7733,"always","always","always","always","never","never","never"
"5432314",967,6,1,7734,"always","often","sometimes","almost never","sometimes","never","often"
"5241413",967,7,1,7735,"always","almost never","often","never","often","never","sometimes"
"4135425",967,8,1,7736,"often","never","sometimes","always","often","almost never","always"
"2413253",968,1,1,7737,"almost never","often","never","sometimes","almost never","always","sometimes"
"2222555",968,2,1,7738,"almost never","almost never","almost never","almost never","always","always","always"
"1111111",968,3,1,7739,"never","never","never","never","never","never","never"
"1111333",968,4,1,7740,"never","never","never","never","sometimes","sometimes","sometimes"
"1234512",968,5,1,7741,"never","almost never","sometimes","often","always","never","almost never"
"5241531",968,6,1,7742,"always","almost never","often","never","always","sometimes","never"
"3215142",968,7,1,7743,"sometimes","almost never","never","always","never","often","almost never"
"1425345",968,8,1,7744,"never","often","almost never","always","sometimes","often","always"
"3451234",969,1,1,7745,"sometimes","often","always","never","almost never","sometimes","often"
"1352451",969,2,1,7746,"never","sometimes","always","almost never","often","always","never"
"2154413",969,3,1,7747,"almost never","never","always","often","often","never","sometimes"
"1234321",969,4,1,7748,"never","almost never","sometimes","often","sometimes","almost never","never"
"1111111",969,5,1,7749,"never","never","never","never","never","never","never"
"1425413",969,6,1,7750,"never","often","almost never","always","often","never","sometimes"
"3451234",969,7,1,7751,"sometimes","often","always","never","almost never","sometimes","often"
"3215142",969,8,1,7752,"sometimes","almost never","never","always","never","often","almost never"
"5555333",970,1,1,7753,"always","always","always","always","sometimes","sometimes","sometimes"
"2413321",970,2,1,7754,"almost never","often","never","sometimes","sometimes","almost never","never"
"3451352",970,3,1,7755,"sometimes","often","always","never","sometimes","always","almost never"
"4253123",970,4,1,7756,"often","almost never","always","sometimes","never","almost never","sometimes"
"2222555",970,5,1,7757,"almost never","almost never","almost never","almost never","always","always","always"
"4444444",970,6,1,7758,"often","often","often","often","often","often","often"
"2222444",970,7,1,7759,"almost never","almost never","almost never","almost never","often","often","often"
"5123142",970,8,1,7760,"always","never","almost never","sometimes","never","often","almost never"
"2413512",971,1,1,7761,"almost never","often","never","sometimes","always","never","almost never"
"5432314",971,2,1,7762,"always","often","sometimes","almost never","sometimes","never","often"
"4135543",971,3,1,7763,"often","never","sometimes","always","always","often","sometimes"
"3215215",971,4,1,7764,"sometimes","almost never","never","always","almost never","never","always"
"1111333",971,5,1,7765,"never","never","never","never","sometimes","sometimes","sometimes"
